"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Day of Month"	"Day of Month Code"	Avg Daily Max Air Temperature (C)
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"21"	"21"	32.04
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"22"	"22"	32.30
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"23"	"23"	33.06
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"24"	"24"	33.75
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"25"	"25"	32.02
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"26"	"26"	31.54
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"27"	"27"	33.73
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"28"	"28"	35.37
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"29"	"29"	35.70
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"30"	"30"	31.81
	"California"	"06"	"2008"	"2008"	"Aug"	"8"	"31"	"31"	27.13
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"1"	"1"	26.84
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"2"	"2"	30.00
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"3"	"3"	31.97
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"4"	"4"	33.04
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"5"	"5"	34.17
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"6"	"6"	35.37
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"7"	"7"	34.25
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"8"	"8"	32.69
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"9"	"9"	28.97
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"10"	"10"	28.21
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"11"	"11"	30.23
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"12"	"12"	30.57
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"13"	"13"	31.38
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"14"	"14"	32.45
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"15"	"15"	33.21
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"16"	"16"	31.38
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"17"	"17"	28.92
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"18"	"18"	28.31
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"19"	"19"	26.29
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"20"	"20"	24.68
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"21"	"21"	24.62
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"22"	"22"	25.84
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"23"	"23"	28.88
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"24"	"24"	29.48
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"25"	"25"	30.29
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"26"	"26"	30.56
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"27"	"27"	30.60
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"28"	"28"	31.40
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"29"	"29"	29.99
	"California"	"06"	"2008"	"2008"	"Sep"	"9"	"30"	"30"	30.36
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"1"	"1"	30.35
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"2"	"2"	25.32
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"3"	"3"	22.05
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"4"	"4"	18.28
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"5"	"5"	20.41
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"6"	"6"	24.82
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"7"	"7"	26.91
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"8"	"8"	27.10
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"9"	"9"	21.89
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"10"	"10"	15.55
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"11"	"11"	13.16
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"12"	"12"	14.77
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"13"	"13"	19.18
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"14"	"14"	23.11
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"15"	"15"	24.81
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"16"	"16"	26.44
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"17"	"17"	27.24
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"18"	"18"	24.23
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"19"	"19"	23.23
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"20"	"20"	22.38
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"21"	"21"	23.36
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"22"	"22"	25.34
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"23"	"23"	26.02
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"24"	"24"	26.12
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"25"	"25"	26.96
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"26"	"26"	26.65
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"27"	"27"	26.50
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"28"	"28"	25.97
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"29"	"29"	25.50
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"30"	"30"	22.81
	"California"	"06"	"2008"	"2008"	"Oct"	"10"	"31"	"31"	18.62
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"2"	"2"	15.71
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"3"	"3"	14.18
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"4"	"4"	12.86
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"5"	"5"	12.75
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"6"	"6"	17.26
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"8"	"8"	18.30
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"10"	"10"	14.73
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"11"	"11"	15.11
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"12"	"12"	19.12
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"13"	"13"	20.54
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"14"	"14"	21.48
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"15"	"15"	22.47
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"16"	"16"	23.07
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"17"	"17"	22.49
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"18"	"18"	21.84
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"19"	"19"	20.01
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"20"	"20"	17.37
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"21"	"21"	17.35
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"22"	"22"	17.42
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"23"	"23"	17.92
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"24"	"24"	17.37
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"25"	"25"	16.31
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"26"	"26"	13.32
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"27"	"27"	13.62
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"28"	"28"	14.79
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"29"	"29"	17.29
	"California"	"06"	"2008"	"2008"	"Nov"	"11"	"30"	"30"	19.49
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"4"	"4"	14.21
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"5"	"5"	14.82
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"6"	"6"	16.06
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"7"	"7"	14.88
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"10"	"10"	14.57
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"11"	"11"	16.07
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"12"	"12"	14.90
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"13"	"13"	8.49
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"14"	"14"	4.77
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"15"	"15"	4.48
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"16"	"16"	5.03
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"17"	"17"	5.68
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"18"	"18"	5.55
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"19"	"19"	6.06
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"20"	"20"	6.37
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"21"	"21"	7.69
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"22"	"22"	6.88
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"23"	"23"	5.47
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"24"	"24"	6.91
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"25"	"25"	6.86
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"26"	"26"	4.38
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"27"	"27"	5.68
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"28"	"28"	8.11
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"29"	"29"	10.52
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"30"	"30"	11.37
	"California"	"06"	"2008"	"2008"	"Dec"	"12"	"31"	"31"	11.42
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"1"	"1"	11.24
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"2"	"2"	10.78
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"3"	"3"	7.28
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"4"	"4"	6.50
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"5"	"5"	6.51
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"6"	"6"	10.19
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"7"	"7"	13.20
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"8"	"8"	13.11
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"9"	"9"	11.12
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"10"	"10"	12.63
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"13"	"13"	16.78
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"14"	"14"	17.19
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"15"	"15"	16.94
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"16"	"16"	16.43
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"19"	"19"	15.44
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"20"	"20"	16.05
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"22"	"22"	11.91
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"26"	"26"	7.22
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"28"	"28"	11.89
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"30"	"30"	15.81
	"California"	"06"	"2009"	"2009"	"Jan"	"1"	"31"	"31"	14.98
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"1"	"1"	14.96
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"2"	"2"	16.66
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"3"	"3"	17.56
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"4"	"4"	17.15
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"5"	"5"	11.95
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"6"	"6"	10.14
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"7"	"7"	10.64
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"8"	"8"	9.15
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"9"	"9"	5.88
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"10"	"10"	6.18
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"11"	"11"	7.21
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"12"	"12"	7.31
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"13"	"13"	6.32
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"14"	"14"	7.21
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"15"	"15"	9.54
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"16"	"16"	8.30
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"17"	"17"	7.44
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"18"	"18"	10.24
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"19"	"19"	12.83
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"20"	"20"	14.13
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"21"	"21"	15.06
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"22"	"22"	13.68
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"23"	"23"	14.09
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"24"	"24"	14.59
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"25"	"25"	12.20
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"26"	"26"	12.69
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"27"	"27"	13.52
	"California"	"06"	"2009"	"2009"	"Feb"	"2"	"28"	"28"	17.54
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"1"	"1"	17.36
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"2"	"2"	15.12
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"3"	"3"	12.09
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"4"	"4"	9.36
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"5"	"5"	9.80
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"6"	"6"	9.83
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"7"	"7"	11.27
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"8"	"8"	11.82
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"9"	"9"	9.00
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"10"	"10"	11.01
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"11"	"11"	13.29
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"12"	"12"	14.62
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"13"	"13"	15.99
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"14"	"14"	14.42
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"15"	"15"	13.26
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"16"	"16"	15.49
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"17"	"17"	18.14
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"18"	"18"	19.58
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"19"	"19"	20.08
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"20"	"20"	20.16
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"21"	"21"	14.55
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"22"	"22"	8.59
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"23"	"23"	10.71
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"24"	"24"	14.12
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"25"	"25"	16.33
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"26"	"26"	16.94
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"27"	"27"	17.94
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"28"	"28"	19.83
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"29"	"29"	15.55
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"30"	"30"	14.47
	"California"	"06"	"2009"	"2009"	"Mar"	"3"	"31"	"31"	17.50
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"1"	"1"	17.48
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"2"	"2"	17.70
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"3"	"3"	12.31
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"4"	"4"	14.28
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"5"	"5"	17.63
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"6"	"6"	20.94
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"7"	"7"	17.44
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"8"	"8"	12.26
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"9"	"9"	13.68
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"10"	"10"	13.98
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"11"	"11"	15.29
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"12"	"12"	19.28
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"13"	"13"	19.51
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"14"	"14"	13.35
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"15"	"15"	10.73
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"16"	"16"	16.06
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"17"	"17"	19.48
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"18"	"18"	22.80
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"19"	"19"	25.63
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"20"	"20"	28.10
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"21"	"21"	28.71
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"22"	"22"	27.27
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"23"	"23"	21.01
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"24"	"24"	16.57
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"25"	"25"	15.89
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"26"	"26"	17.64
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"27"	"27"	17.62
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"28"	"28"	16.19
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"29"	"29"	18.56
	"California"	"06"	"2009"	"2009"	"Apr"	"4"	"30"	"30"	20.10
	"California"	"06"	"2009"	"2009"	"May"	"5"	"1"	"1"	18.20
	"California"	"06"	"2009"	"2009"	"May"	"5"	"2"	"2"	16.96
	"California"	"06"	"2009"	"2009"	"May"	"5"	"3"	"3"	19.18
	"California"	"06"	"2009"	"2009"	"May"	"5"	"4"	"4"	19.63
	"California"	"06"	"2009"	"2009"	"May"	"5"	"5"	"5"	21.41
	"California"	"06"	"2009"	"2009"	"May"	"5"	"6"	"6"	23.64
	"California"	"06"	"2009"	"2009"	"May"	"5"	"7"	"7"	25.23
	"California"	"06"	"2009"	"2009"	"May"	"5"	"8"	"8"	25.62
	"California"	"06"	"2009"	"2009"	"May"	"5"	"9"	"9"	26.13
	"California"	"06"	"2009"	"2009"	"May"	"5"	"10"	"10"	26.49
	"California"	"06"	"2009"	"2009"	"May"	"5"	"11"	"11"	25.67
	"California"	"06"	"2009"	"2009"	"May"	"5"	"12"	"12"	23.79
	"California"	"06"	"2009"	"2009"	"May"	"5"	"13"	"13"	23.28
	"California"	"06"	"2009"	"2009"	"May"	"5"	"14"	"14"	24.60
	"California"	"06"	"2009"	"2009"	"May"	"5"	"15"	"15"	27.35
	"California"	"06"	"2009"	"2009"	"May"	"5"	"16"	"16"	31.17
	"California"	"06"	"2009"	"2009"	"May"	"5"	"17"	"17"	32.85
	"California"	"06"	"2009"	"2009"	"May"	"5"	"18"	"18"	30.48
	"California"	"06"	"2009"	"2009"	"May"	"5"	"19"	"19"	26.81
	"California"	"06"	"2009"	"2009"	"May"	"5"	"20"	"20"	26.65
	"California"	"06"	"2009"	"2009"	"May"	"5"	"21"	"21"	26.46
	"California"	"06"	"2009"	"2009"	"May"	"5"	"22"	"22"	26.97
	"California"	"06"	"2009"	"2009"	"May"	"5"	"23"	"23"	26.09
	"California"	"06"	"2009"	"2009"	"May"	"5"	"24"	"24"	25.21
	"California"	"06"	"2009"	"2009"	"May"	"5"	"25"	"25"	26.08
	"California"	"06"	"2009"	"2009"	"May"	"5"	"26"	"26"	28.00
	"California"	"06"	"2009"	"2009"	"May"	"5"	"27"	"27"	29.71
	"California"	"06"	"2009"	"2009"	"May"	"5"	"28"	"28"	29.78
	"California"	"06"	"2009"	"2009"	"May"	"5"	"29"	"29"	28.77
	"California"	"06"	"2009"	"2009"	"May"	"5"	"30"	"30"	27.33
	"California"	"06"	"2009"	"2009"	"May"	"5"	"31"	"31"	27.05
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"1"	"1"	25.85
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"2"	"2"	24.34
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"3"	"3"	25.14
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"4"	"4"	22.21
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"5"	"5"	18.30
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"6"	"6"	19.72
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"7"	"7"	22.84
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"8"	"8"	23.74
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"9"	"9"	22.80
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"10"	"10"	21.41
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"11"	"11"	22.74
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"12"	"12"	22.88
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"13"	"13"	22.08
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"14"	"14"	23.75
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"15"	"15"	23.36
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"16"	"16"	25.13
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"17"	"17"	26.75
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"18"	"18"	29.13
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"19"	"19"	29.21
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"20"	"20"	25.39
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"21"	"21"	23.99
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"22"	"22"	27.08
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"23"	"23"	29.41
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"24"	"24"	30.81
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"25"	"25"	29.98
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"26"	"26"	30.11
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"27"	"27"	33.90
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"28"	"28"	35.05
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"29"	"29"	34.24
	"California"	"06"	"2009"	"2009"	"Jun"	"6"	"30"	"30"	32.88
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"1"	"1"	32.20
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"2"	"2"	32.57
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"3"	"3"	32.45
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"4"	"4"	31.62
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"5"	"5"	30.78
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"6"	"6"	29.75
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"7"	"7"	29.14
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"8"	"8"	29.04
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"9"	"9"	29.54
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"10"	"10"	30.33
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"11"	"11"	31.33
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"12"	"12"	31.03
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"13"	"13"	31.83
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"14"	"14"	33.83
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"15"	"15"	34.47
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"16"	"16"	35.11
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"17"	"17"	36.62
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"18"	"18"	37.13
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"19"	"19"	36.87
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"20"	"20"	36.12
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"21"	"21"	34.34
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"22"	"22"	34.62
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"23"	"23"	34.42
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"24"	"24"	33.48
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"25"	"25"	34.05
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"26"	"26"	35.19
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"27"	"27"	36.03
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"28"	"28"	35.42
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"29"	"29"	34.26
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"30"	"30"	34.05
	"California"	"06"	"2009"	"2009"	"Jul"	"7"	"31"	"31"	33.55
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"1"	"1"	32.73
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"2"	"2"	31.34
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"3"	"3"	31.73
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"4"	"4"	31.51
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"5"	"5"	30.43
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"6"	"6"	24.30
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"7"	"7"	26.07
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"8"	"8"	28.43
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"9"	"9"	31.14
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"10"	"10"	33.47
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"11"	"11"	33.42
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"12"	"12"	33.20
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"13"	"13"	31.30
	"California"	"06"	"2009"	"2009"	"Aug"	"8"	"14"	"14"	29.70
